k141_214867_24/1-324,k141_214867_24,325,608.8,6.7e-182,0.9,324,608.7,2.4e-185,7.5e-182,0.9,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_216109_5/1-324,k141_216109_5,326,608.1,1.2e-181,2.7,324,607.9,4.2e-185,1.3e-181,2.7,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_78848_8/8-331,k141_78848_8,334,607.1,2.3e-181,1.4,324,606.9,8.4e-185,2.6e-181,1.4,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_306393_6/1-324,k141_306393_6,326,606.2,4.3e-181,6.8,324,606.0,1.6e-184,4.8e-181,6.8,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_510_2/1-324,k141_510_2,325,606.2,4.3e-181,0.3,324,606.0,1.6e-184,4.8e-181,0.3,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_282901_2/1-324,k141_282901_2,325,602.5,5.7e-180,9.2,324,602.3,2.1e-183,6.4e-180,9.2,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_221373_3/1-325,k141_221373_3,326,600.6,2.2e-179,0.3,325,600.4,7.8e-183,2.4e-179,0.3,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_484279_6/23-346,k141_484279_6,347,600.4,2.5e-179,0.1,324,600.2,9.1e-183,2.8e-179,0.1,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_55197_71/1-324,k141_55197_71,325,598.3,1.1e-178,1.9,324,598.1,4e-182,1.2e-178,1.9,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_30769_2/1-325,k141_30769_2,326,596.6,3.6e-178,1.7,325,596.4,1.3e-181,4e-178,1.7,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_442648_1/1-325,k141_442648_1,326,596.5,3.9e-178,0.3,325,596.3,1.4e-181,4.4e-178,0.3,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_99774_17/1-324,k141_99774_17,325,596.0,5.3e-178,0.4,324,595.9,1.9e-181,5.9e-178,0.4,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_453270_8/1-324,k141_453270_8,325,595.6,7e-178,0.1,324,595.5,2.5e-181,7.8e-178,0.1,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_413497_17/1-330,k141_413497_17,331,594.0,2.1e-177,0.1,330,593.9,7.7e-181,2.4e-177,0.1,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_399949_2/1-328,k141_399949_2,330,593.8,2.6e-177,0.2,328,593.6,9.2e-181,2.9e-177,0.2,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_415572_5/1-324,k141_415572_5,325,591.7,1.1e-176,0.0,324,591.6,3.9e-180,1.2e-176,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_132676_14/1-324,k141_132676_14,325,591.0,1.8e-176,0.0,324,590.9,6.4e-180,2e-176,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_59440_5/1-328,k141_59440_5,330,590.2,3.2e-176,0.3,328,590.0,1.2e-179,3.6e-176,0.3,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_57405_31/1-324,k141_57405_31,325,588.0,1.5e-175,6.9,324,587.8,5.4e-179,1.7e-175,6.9,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_154852_17/1-324,k141_154852_17,335,586.9,3.2e-175,0.1,324,586.7,1.2e-178,3.7e-175,0.1,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_382788_1/1-325,k141_382788_1,326,586.7,3.6e-175,0.2,325,586.6,1.3e-178,4e-175,0.2,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_132034_7/1-324,k141_132034_7,325,586.6,3.8e-175,0.1,324,586.5,1.4e-178,4.3e-175,0.1,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_40835_4/1-324,k141_40835_4,325,585.1,1.1e-174,1.6,324,585.0,3.9e-178,1.2e-174,1.6,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_235387_5/1-324,k141_235387_5,325,584.7,1.4e-174,2.2,324,584.6,5.2e-178,1.6e-174,2.2,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_68997_5/1-328,k141_68997_5,331,582.3,8e-174,0.4,328,582.1,2.9e-177,9e-174,0.4,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_58448_86/1-327,k141_58448_86,328,582.2,8.6e-174,1.1,327,582.0,3.1e-177,9.6e-174,1.1,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_18182_22/1-324,k141_18182_22,325,582.0,9.9e-174,4.3,324,581.8,3.5e-177,1.1e-173,4.3,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_233718_9/1-324,k141_233718_9,325,579.8,4.6e-173,0.0,324,579.6,1.7e-176,5.2e-173,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_317462_64/1-330,k141_317462_64,331,578.8,9.1e-173,0.5,330,578.7,3.3e-176,1e-172,0.5,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_396669_13/1-324,k141_396669_13,325,577.4,2.5e-172,0.3,324,577.3,8.8e-176,2.7e-172,0.3,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_35355_1/1-303,k141_35355_1,303,576.7,4e-172,1.6,303,576.5,1.4e-175,4.5e-172,1.6,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_165965_16/1-323,k141_165965_16,324,573.3,4.3e-171,5.3,323,573.2,1.6e-174,4.9e-171,5.3,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_196596_6/1-323,k141_196596_6,324,573.2,4.6e-171,3.2,323,573.1,1.7e-174,5.2e-171,3.2,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_407069_1/1-335,k141_407069_1,336,572.4,8e-171,0.3,335,572.2,3e-174,9.4e-171,0.3,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_197162_11/1-322,k141_197162_11,325,571.4,1.7e-170,0.0,322,571.2,6e-174,1.9e-170,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_249152_1/1-335,k141_249152_1,336,570.7,2.8e-170,0.3,335,570.4,1e-173,3.2e-170,0.3,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_7016_8/1-326,k141_7016_8,327,570.3,3.5e-170,0.1,326,570.2,1.3e-173,4e-170,0.1,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_299760_62/1-323,k141_299760_62,324,569.9,4.9e-170,0.1,323,569.7,1.8e-173,5.5e-170,0.1,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_355843_15/1-330,k141_355843_15,334,569.2,7.5e-170,0.0,330,569.1,2.7e-173,8.5e-170,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_465902_2/1-332,k141_465902_2,333,568.9,9.5e-170,0.0,332,568.7,3.4e-173,1.1e-169,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_413745_17/1-324,k141_413745_17,325,568.3,1.4e-169,0.7,324,568.2,5.2e-173,1.6e-169,0.7,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_493786_39/1-324,k141_493786_39,325,565.8,8.2e-169,0.0,324,565.7,2.9e-172,9.1e-169,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_54287_4/1-324,k141_54287_4,325,565.7,9.2e-169,0.0,324,565.5,3.3e-172,1e-168,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_431981_5/68-391,k141_431981_5,392,562.4,9.1e-168,0.0,324,562.2,3.5e-171,1.1e-167,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_154123_5/1-324,k141_154123_5,325,559.7,6.2e-167,0.0,324,559.5,2.2e-170,7e-167,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_424252_12/1-324,k141_424252_12,325,556.5,5.7e-166,0.0,324,556.3,2.1e-169,6.4e-166,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_49209_24/1-323,k141_49209_24,327,556.3,6.7e-166,0.1,323,556.1,2.4e-169,7.4e-166,0.1,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_13867_1/1-311,k141_13867_1,312,554.5,2.3e-165,0.1,311,554.4,8.2e-169,2.5e-165,0.1,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_282171_2/1-346,k141_282171_2,351,554.4,2.6e-165,0.3,346,550.5,1.2e-167,3.7e-164,0.3,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_202216_16/1-326,k141_202216_16,327,553.8,3.7e-165,0.1,326,553.7,1.3e-168,4.1e-165,0.1,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_445656_1/1-324,k141_445656_1,325,552.1,1.3e-164,4.3,324,551.9,4.5e-168,1.4e-164,4.3,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_373950_8/1-324,k141_373950_8,325,548.0,2.3e-163,0.0,324,547.8,8.1e-167,2.5e-163,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_467384_2/1-311,k141_467384_2,312,542.6,9.4e-162,0.0,311,542.5,3.4e-165,1.1e-161,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_132554_8/1-324,k141_132554_8,325,541.1,2.8e-161,0.0,324,540.9,9.9e-165,3.1e-161,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_442017_2/1-286,k141_442017_2,286,540.2,5.1e-161,0.2,286,540.1,1.8e-164,5.7e-161,0.2,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_419844_5/1-324,k141_419844_5,325,524.5,3e-156,0.0,324,524.4,1.1e-159,3.4e-156,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_321846_7/1-316,k141_321846_7,317,506.0,1.3e-150,6.2,316,505.8,4.7e-154,1.5e-150,6.2,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_223767_1/1-297,k141_223767_1,297,500.4,6.6e-149,0.0,297,500.3,2.4e-152,7.4e-149,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_30756_1/1-275,k141_30756_1,276,495.1,2.7e-147,0.2,275,495.0,9.6e-151,3e-147,0.2,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_420202_13/1-314,k141_420202_13,316,482.1,2.4e-143,0.0,314,482.0,8.7e-147,2.7e-143,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_56590_3/1-322,k141_56590_3,324,481.9,2.8e-143,0.0,322,481.8,1e-146,3.2e-143,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_308320_119/1-325,k141_308320_119,326,470.6,7.6e-140,3.5,325,470.5,2.7e-143,8.5e-140,3.5,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_21928_1/1-245,k141_21928_1,246,439.0,3.2e-130,0.1,245,438.8,1.2e-133,3.6e-130,0.1,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_457243_1/1-241,k141_457243_1,242,423.6,1.6e-125,0.0,241,423.4,5.7e-129,1.8e-125,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_209090_131/1-325,k141_209090_131,326,423.4,1.8e-125,3.2,325,423.3,6.3e-129,2e-125,3.2,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_344076_1/1-229,k141_344076_1,229,423.4,1.9e-125,0.6,229,423.2,6.7e-129,2.1e-125,0.6,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_283023_12/1-202,k141_283023_12,203,350.8,2.2e-103,0.4,202,350.7,7.7e-107,2.4e-103,0.4,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_481890_38/1-329,k141_481890_38,330,329.8,5.5e-97,2.3,329,329.6,2e-100,6.2e-97,2.3,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_207096_34/1-329,k141_207096_34,330,295.9,1.2e-86,0.0,329,295.7,4.2e-90,1.3e-86,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_311905_1/1-168,k141_311905_1,168,289.2,1.3e-84,0.3,168,289.0,4.6e-88,1.4e-84,0.3,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_135822_65/1-314,k141_135822_65,318,277.3,5.1e-81,0.0,314,277.1,2e-84,6.1e-81,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_73182_1/10-323,k141_73182_1,326,275.0,2.7e-80,0.2,314,274.8,9.5e-84,3e-80,0.2,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_73185_1/10-323,k141_73185_1,326,274.4,4e-80,0.1,314,274.2,1.4e-83,4.4e-80,0.1,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_487156_13/1-313,k141_487156_13,329,272.2,1.9e-79,0.0,313,272.0,7e-83,2.2e-79,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_123989_10/1-319,k141_123989_10,323,269.3,1.4e-78,0.0,319,269.2,5e-82,1.5e-78,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_147934_1/1-157,k141_147934_1,157,267.4,5.3e-78,0.1,157,267.3,1.9e-81,5.9e-78,0.1,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_50748_78/1-300,k141_50748_78,327,267.1,6.7e-78,0.0,300,266.9,2.5e-81,7.8e-78,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_241080_135/1-314,k141_241080_135,317,264.8,3.3e-77,0.0,314,264.6,1.2e-80,3.7e-77,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_482178_10/1-304,k141_482178_10,322,264.8,3.4e-77,0.0,304,264.5,1.3e-80,4e-77,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_285550_43/1-326,k141_285550_43,331,264.2,5.1e-77,0.2,326,264.0,1.8e-80,5.6e-77,0.2,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_213222_82/1-304,k141_213222_82,317,263.6,7.5e-77,0.0,304,263.4,2.9e-80,8.9e-77,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_239745_2/1-303,k141_239745_2,308,262.4,1.8e-76,0.0,303,262.2,6.7e-80,2.1e-76,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_4559_15/1-313,k141_4559_15,315,255.7,2e-74,0.0,313,255.5,7.1e-78,2.2e-74,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_226664_1/1-287,k141_226664_1,289,252.1,2.4e-73,0.0,287,251.9,8.8e-77,2.7e-73,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_452421_15/1-301,k141_452421_15,325,248.6,2.9e-72,0.0,301,248.3,1.1e-75,3.4e-72,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_9418_50/1-310,k141_9418_50,315,244.2,6.1e-71,1.8,310,243.9,2.3e-74,7.3e-71,1.8,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_68113_8/1-107,k141_68113_8,109,193.3,1.8e-55,1.5,107,193.2,6.5e-59,2e-55,1.5,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_477062_2/1-124,k141_477062_2,124,185.9,3.3e-53,0.0,124,185.8,1.2e-56,3.7e-53,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_326545_1/1-296,k141_326545_1,312,173.1,2.7e-49,0.2,296,172.9,9.9e-53,3.1e-49,0.2,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_145272_1/1-101,k141_145272_1,102,172.1,5.3e-49,3.0,101,172.0,1.9e-52,5.9e-49,3.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_40516_13/25-337,k141_40516_13,362,157.7,1.3e-44,0.0,313,157.4,5.1e-48,1.6e-44,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_428180_37/31-342,k141_428180_37,368,157.2,1.8e-44,0.0,312,156.9,7e-48,2.2e-44,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_196380_485/24-346,k141_196380_485,360,155.7,5.2e-44,0.0,323,155.5,2e-47,6.2e-44,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_368356_37/24-345,k141_368356_37,361,154.7,1.1e-43,0.0,322,154.4,4.2e-47,1.3e-43,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_16987_47/23-349,k141_16987_47,360,152.8,3.9e-43,0.0,327,152.5,1.5e-46,4.8e-43,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_476717_22/26-347,k141_476717_22,363,150.8,1.7e-42,0.0,322,150.5,6.5e-46,2e-42,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_70069_132/23-334,k141_70069_132,359,149.4,4.4e-42,0.0,312,149.1,1.7e-45,5.3e-42,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_116343_1/21-346,k141_116343_1,358,148.7,7.1e-42,0.0,326,148.5,2.6e-45,8.2e-42,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_30568_33/22-349,k141_30568_33,359,148.2,1e-41,0.0,328,148.0,3.8e-45,1.2e-41,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_266485_2/25-337,k141_266485_2,361,147.5,1.6e-41,0.0,313,147.2,6.5e-45,2e-41,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_459869_30/21-346,k141_459869_30,358,145.2,8.1e-41,0.0,326,144.9,3.2e-44,1e-40,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_34492_59/25-337,k141_34492_59,361,144.6,1.2e-40,0.0,313,144.3,4.8e-44,1.5e-40,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_487462_19/23-349,k141_487462_19,360,144.5,1.4e-40,0.0,327,144.2,5.4e-44,1.7e-40,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_4531_102/23-348,k141_4531_102,360,144.1,1.8e-40,0.0,326,143.8,7.2e-44,2.2e-40,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_127449_12/26-341,k141_127449_12,363,143.3,3e-40,0.0,316,143.1,1.2e-43,3.6e-40,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_444123_4/21-333,k141_444123_4,357,143.3,3.1e-40,0.0,313,143.0,1.2e-43,3.7e-40,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_128535_39/21-338,k141_128535_39,358,138.6,8.6e-39,0.0,318,138.4,3.1e-42,9.5e-39,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_110278_1/7-261,k141_110278_1,282,138.3,1e-38,0.0,255,138.1,3.8e-42,1.2e-38,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_312446_35/4-273,k141_312446_35,287,128.2,1.2e-35,0.0,270,128.0,4.6e-39,1.4e-35,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_68615_13/22-342,k141_68615_13,357,126.9,3e-35,0.0,321,126.7,1.1e-38,3.4e-35,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_69817_31/22-343,k141_69817_31,358,125.1,1.1e-34,0.0,322,124.9,4e-38,1.2e-34,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_43911_6/50-344,k141_43911_6,358,124.8,1.4e-34,0.0,295,124.6,4.9e-38,1.5e-34,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_15010_2/63-338,k141_15010_2,349,119.5,5.5e-33,0.0,276,119.3,2e-36,6.1e-33,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_332709_24/51-342,k141_332709_24,358,118.1,1.4e-32,0.0,292,118.0,5.2e-36,1.6e-32,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_395685_147/1-253,k141_395685_147,339,75.6,1.2e-19,0.0,253,75.4,4.7e-23,1.5e-19,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_395199_6/27-212,k141_395199_6,353,59.3,1.1e-14,0.0,186,41.9,7.1e-13,2.2e-09,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_395199_6/203-318,k141_395199_6,353,59.3,1.1e-14,0.0,116,21.7,1e-06,0.0032,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_73351_23/27-213,k141_73351_23,351,58.5,2e-14,0.0,187,45.1,7.9e-14,2.5e-10,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_73351_23/207-317,k141_73351_23,351,58.5,2e-14,0.0,111,15.3,8.8e-05,0.28,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_304903_34/22-208,k141_304903_34,346,58.5,2e-14,0.0,187,44.0,1.7e-13,5.3e-10,0.1,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_304903_34/203-305,k141_304903_34,346,58.5,2e-14,0.0,103,16.8,3.2e-05,0.1,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_491126_2/62-248,k141_491126_2,386,57.1,5.1e-14,0.0,187,42.7,4.1e-13,1.3e-09,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_491126_2/242-347,k141_491126_2,386,57.1,5.1e-14,0.0,106,18.0,1.3e-05,0.041,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_250770_4/26-211,k141_250770_4,352,56.8,6.4e-14,0.0,186,39.8,3.2e-12,1e-08,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_250770_4/205-312,k141_250770_4,352,56.8,6.4e-14,0.0,108,19.1,6.4e-06,0.02,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_251540_20/27-212,k141_251540_20,353,56.7,7.1e-14,0.0,186,40.1,2.5e-12,7.7e-09,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_251540_20/206-318,k141_251540_20,353,56.7,7.1e-14,0.0,113,18.1,1.2e-05,0.038,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_31457_8/27-212,k141_31457_8,353,56.5,7.8e-14,0.0,186,39.3,4.5e-12,1.4e-08,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_31457_8/206-318,k141_31457_8,353,56.5,7.8e-14,0.0,113,18.8,7.8e-06,0.024,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_52843_23/27-212,k141_52843_23,353,54.9,2.4e-13,0.0,186,39.4,4.2e-12,1.3e-08,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_52843_23/207-318,k141_52843_23,353,54.9,2.4e-13,0.0,112,16.8,3.2e-05,0.098,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_16979_2/25-205,k141_16979_2,351,53.9,5e-13,0.0,181,35.3,7.3e-11,2.3e-07,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_16979_2/200-311,k141_16979_2,351,53.9,5e-13,0.0,112,21.7,9.9e-07,0.0031,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_483252_222/27-213,k141_483252_222,350,53.2,8e-13,0.0,187,34.7,1.1e-10,3.6e-07,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_483252_222/206-318,k141_483252_222,350,53.2,8e-13,0.0,113,21.7,1e-06,0.0031,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_48776_31/1-186,k141_48776_31,327,52.3,1.6e-12,0.0,186,44.4,1.3e-13,4e-10,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_48776_31/180-242,k141_48776_31,327,52.3,1.6e-12,0.0,63,11.2,0.0016,4.9,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_196380_658/25-210,k141_196380_658,349,51.5,2.6e-12,0.0,186,36.2,4e-11,1.2e-07,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_196380_658/205-307,k141_196380_658,349,51.5,2.6e-12,0.0,103,17.5,2e-05,0.061,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_125268_59/28-213,k141_125268_59,352,51.4,2.8e-12,0.0,186,35.6,5.9e-11,1.8e-07,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_125268_59/207-314,k141_125268_59,352,51.4,2.8e-12,0.0,108,17.0,2.7e-05,0.083,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_4558_66/26-212,k141_4558_66,353,51.3,3.2e-12,0.0,187,37.5,1.5e-11,4.7e-08,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_4558_66/207-312,k141_4558_66,353,51.3,3.2e-12,0.0,106,15.0,0.00011,0.35,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
k141_337477_3/33-217,k141_337477_3,360,50.7,4.5e-12,0.0,185,36.5,3.1e-11,9.7e-08,0.0,workflow/out/bsh_hmmer/coassemblies/Capsule_1_contigs.domtblout
